sword hero/sword.sword3.png 4 30 -1
0	0	72	72	36	43	12	12
0	72	72	72	36	43	12	12
0	144	72	72	36	43	12	12
0	216	72	72	36	43	12	12

sword_loading_stopped hero/loading.sword3.png 4 0 -1
0	0	40	40	20	27	1	1
0	40	40	40	20	27	1	1
0	80	40	40	20	27	1	1
0	120	40	40	20	27	1	1

sword_loading_walking hero/loading.sword3.png 4 100 0
0	0	40	40	20	27	6	6
0	40	40	40	20	27	6	6
0	80	40	40	20	27	6	6
0	120	40	40	20	27	6	6

sword_tapping hero/sword_tapping.sword.png 4 40 1
0	256	40	24	12	21	7	7
0	280	24	40	12	37	7	7
0	320	40	24	28	21	7	7
0	344	24	40	12	21	7	7	

spin_attack hero/spin_attack.sword3.png 4 30 -1
0	0	64	64	32	39	30	15
0	128	64	64	32	39	30	15
0	256	64	64	32	39	30	15
0	384	64	64	32	39	30	15

super_spin_attack hero/spin_attack.sword3.png 4 30 5
0	0	64	64	32	39	22	15
0	128	64	64	32	39	22	15
0	256	64	64	32	39	22	15
0	384	64	64	32	39	22	15

victory hero/victory.sword.png 4 50 17
0	256	64	64	32	39	18	9
0	256	64	64	32	39	18	9
0	256	64	64	32	39	18	9
0	256	64	64	32	39	18	9

