0	rail_temple_b2	New map
0	outside_a7	Graveyard
>>>>>>> 81490f6eab2f33a657084b22a90e3b909ccde471
1	1	Light World
1	13	Dark World
1	3	Cave
1	0	House
1	4	Blue dungeon (LW)
1	5	Green dungeon (LW)
1	7	Brown dungeon (LW)
1	11	Pink dungeon (LW)
1	8	Blue dungeon (DW)
1	9	Green dungeon (DW)
1	10	Orange dungeon (DW)
1	17	Gray dungeon (DW)
1	18	Gray-brown dungeon (DW)
1	19	Gray-blue dungeon (DW)
1	12	Castle
1	2	Ice dungeon
1	14	Forest dungeon
1	15	Final dungeon
1	16	Old school dungeon
1	6	Intro
2	agahnim	Agahnim theme
2	beginning	Beginning
2	boss	Boss
2	castle	Castle
2	cave	Cave
2	credits	Credits
2	dark_mountain	Dark Mountain
2	dark_world	Dark World
2	light_world_dungeon	Dungeon (light world)
2	dark_world_dungeon	Dungeon (dark world)
2	tloz_dungeon	Dungeon (old school)
2	dungeon_finished	Dungeon finished
2	eagle_tower	Eagle's Tower
2	excalibur	Excalibur
2	fanfare	Fanfare
2	fortune_teller	Fortune Teller
2	ganon_appears	Ganon appears
2	ganon_battle	Ganon battle
2	ganon_theme	Ganon theme
2	great_fairy	Great Fairy
2	village	Kakariko Village
2	legend	Legend
2	lost_woords	Lost Woods
2	mini_game	Mini game
2	la_mountains	Mountains (LA)
2	overworld	Overworld
2	sanctuary	Sanctuary
2	game_over	Selection menu & Game Over
2	soldiers	Soldiers
2	southern_shrine	Southern Shrine (LA)
2	rabbit	Turned into a rabbit
2	title_screen	Title screen
2	triforce	Triforce
2	victory	Victory
2	witch_hut	Witch (LA)
2	zelda	Zelda theme
3	npc/agahnim	Agahnim
3	npc/billy	Billy
3	npc/black_knight_soldier	Black Knight Soldier
3	entities/block	Block
3	entities/gray_block	Block (gray)
3	entities/bone_key_door	Bone key door
3	entities/cannon	Cannon
3	entities/slot_machine	Casino slot machine
3	npc/castle_guard	Castle guard
3	entities/castle_lock	Castle prison lock
3	entities/destination	Destination of teletransporter
3	entities/frozen_door	Frozen door
3	npc/ganon	Ganon
3	npc/great_fairy	Great Fairy
3	entities/bed	Hero's bed
3	entities/hint_stone	Hint stone
3	npc/inferno	Inferno
3	entities/fresco	Intro fresco
3	npc/monkey	Monkey
3	entities/outside_door	Outside closed door
3	npc/sahasrahla	Sahasrahla
3	entities/sign	Sign
3	entities/snores	Snoring (zzz)
3	entities/somaria_block	Somaria block
3	entities/statue	Statue
3	entities/teletransporter	Teletransporter (yellow)
3	entities/the_end	The end
3	npc/thief	Thief
3	npc/tom	Tom
3	entities/torch	Torch
3	npc/witch	Witch
3	npc/wizard	Wizard
3	npc/zelda	Zelda
3	npc/newlink1	Newlink NPC 1
3	npc/newlink2	Newlink NPC 2
3	npc/newlink3	Newlink NPC 3
3	npc/newlink4	Newlink NPC 4
3	npc/newlink5	Newlink NPC 5
3	npc/newlink6	Newlink NPC 6
3	npc/newlink7	Newlink NPC 7
3	npc/newlink8	Newlink NPC 8
3	npc/villager1	ALTTP villager 1
3	npc/villager2	ALTTP villager 2
3	npc/villager3	ALTTP villager 3
3	npc/static_villager1	ALTTP static villager 1
3	npc/static_villager2	ALTTP static villager 2
3	npc/static_villager3	ALTTP static villager 3
3	npc/static_villager4	ALTTP static villager 4
3	npc/static_villager5	ALTTP static villager 5
3	npc/static_villager6	ALTTP static villager 6
3	npc/static_villager7	ALTTP static villager 7
3	npc/static_villager8	ALTTP static villager 8
3	npc/static_villager9	ALTTP static villager 9
3	npc/static_villager10	ALTTP static villager 10
3	npc/static_villager11	ALTTP static villager 11
3	npc/static_villager12	ALTTP static villager 12
3	npc/static_villager13	ALTTP static villager 13
3	npc/static_villager14	ALTTP static villager 14
3	npc/solarus_child1	Solarus Child 1
3	npc/solarus_child2	Solarus Child 2
3	npc/solarus_child3	Solarus Child 3
3	npc/solarus_child4	Solarus Child 4
4	arrow_hit	arrow_hit
4	bomb	bomb
4	boomerang	boomerang
4	boss_charge	boss_charge
4	boss_fireball	boss_fireball
4	boss_hurt	boss_hurt
4	boss_killed	boss_killed
4	bounce	bounce
4	bow	bow
4	bush	bush
4	cane	cane
4	chest_appears	chest_appears
4	chest_open	chest_open
4	cursor	cursor
4	danger	danger
4	door_closed	door_closed
4	door_open	door_open
4	door_unlocked	door_unlocked
4	enemy_awake	enemy_awake
4	enemy_hurt	enemy_hurt
4	enemy_killed	enemy_killed
4	explosion	explosion
4	external_stairs_down	external_stairs_down
4	external_stairs_up	external_stairs_up
4	heart_container	heart_container
4	heart	heart
4	hero_dying	hero_dying
4	hero_falls	hero_falls
4	hero_hurt	hero_hurt
4	hero_lands	hero_lands
4	hero_pushes	hero_pushes
4	hero_seen	hero_seen
4	hookshot	hookshot
4	ice	ice
4	internal_stairs_down	internal_stairs_down
4	internal_stairs_up	internal_stairs_up
4	intro	intro
4	item_in_water	item_in_water
4	jump	jump
4	lamp	lamp
4	lift	lift
4	magic_bar	magic_bar
4	message_end	message_end
4	message_letter	message_letter
4	monkey	monkey
4	monster_hurt	monster_hurt
4	octorok	octorok
4	ok	ok
4	pause_closed	pause_closed
4	pause_open	pause_open
4	picked_item	picked_item
4	picked_rupee	picked_rupee
4	picked_small_key	picked_small_key
4	piece_of_heart	piece_of_heart
4	running	running
4	rupee_counter_end	rupee_counter_end
4	rupee_counter	rupee_counter
4	secret	secret
4	shield	shield
4	splash	splash
4	stairs_down_end	stairs_down_end
4	stairs_down_start	stairs_down_start
4	stairs_up_end	stairs_up_end
4	stairs_up_start	stairs_up_start
4	stone	stone
4	switch	switch
4	sword1	sword1
4	sword2	sword2
4	sword3	sword3
4	sword4	sword4
4	sword_spin_attack_load	sword_spin_attack_load
4	sword_spin_attack_release	sword_spin_attack_release
4	sword_tapping	sword_tapping
4	sword_tapping_weak_wall	sword_tapping_weak_wall
4	throw	throw
4	timer_hurry	timer_hurry
4	timer	timer
4	treasure	treasure
4	victory	victory
4	walk_on_grass	walk_on_grass
4	walk_on_water	walk_on_water
4	warp	warp
4	world_warp	world_warp
4	wrong	wrong
4	zora	zora
5	random	(Random)
5	feather	Feather
5	bombs_counter	Bombs counter
5	bomb	Bombs (x1 / x3 / x8)
5	bomb_bag	Bomb bag (small / large / huge)
5	bow	Bow
5	arrow	Arrows (x1 / x5 / x10)
5	quiver	Quiver (small / large / huge)
5	boomerang	Boomerang
5	lamp	Lamp
5	hookshot	Hookshot
5	bottle_1	Bottle 1
5	bottle_2	Bottle 2
5	bottle_3	Bottle 3
5	bottle_4	Bottle 4
5	pegasus_shoes	Pegasus shoes
5	mystic_mirror	Mystic mirror
5	cane_of_somaria	Cane of Somaria
5	apples_counter	Apples counter
5	apple	Apples (x3)
5	pains_au_chocolat_counter	Pains au chocolat counter
5	pain_au_chocolat	Pain au chocolat (x1)
5	croissants_counter	Croissants counter
5	croissant	Croissant (x1)
5	rock_key	Rock key
5	bone_key	Bone key
5	clay_key	Clay key
5	level_4_way	Apple pie / Gold bars / Edelweiss
5	flippers	Flippers
5	magic_cape	Magic cape
5	iron_key	Iron key
5	stone_key	Stone key
5	wooden_key	Wooden key
5	ice_key	Ice key
5	glove	Iron glove / Golden glove
5	fire_stones_counter	Fire stones counter
5	fire_stone	Fire stone (x1)
5	tunic	Tunic (green / blue / red)
5	sword	Sword
5	shield	Shield
5	world_map	World map
5	rupee_bag	Rupee bag (small / large / huge)
5	magic_bar	Maximum of magic (none / half / full)
5	map	Dungeon map
5	compass	Dungeon compass
5	big_key	Dungeon big key
5	boss_key	Dungeon boss key
5	small_key	Small key
5	rupee	Rupees (x1 / x5 / x20 / x50 / x100 / x300)
5	magic_flask	Magic flask (small / big)
5	heart	Heart (x1)
5	heart_container	Heart container
5	piece_of_heart	Piece of heart
5	fairy	Fairy
5	red_potion	Red potion
5	green_potion	Green potion
5	blue_potion	Blue potion
6	bee_guard	Bee Guard
6	bubble	Bubble
6	blue_bullblin	Bullblin (blue)
6	red_bullblin	Bullblin (red)
6	blue_dogman	Dogman (blue)
6	red_dogman	Dogman (red)
6	green_duck_soldier	Duck Soldier (green)
6	blue_duck_soldier	Duck Soldier (blue)
6	red_duck_soldier	Duck Soldier (red)
6	evil_tile	Evil Tile
6	blue_flame	Flame (blue)
6	fireball_simple	Fireball (simple)
6	fireball_triple	Fireball (triple)
6	globul	Globul
6	gibdo	Gibdo
6	blue_hardhat_beetle	Hardhat Beetle (blue)
6	red_hardhat_beetle	Hardhat Beetle (red)
6	red_helmasaur	Helmasaur (red)
6	green_knight_soldier	Knight Soldier (green)
6	blue_knight_soldier	Knight Soldier (blue)
6	red_knight_soldier	Knight Soldier (red)
6	laser	Laser
6	lizalfos	Lizalfos
6	mandible	Mandible
6	blue_pig_soldier	Pig Soldier (blue)
6	red_pig_soldier	Pig Soldier (red)
6	pike_fixed	Pike (never moving)
6	pike_auto	Pike (always moving)
6	pike_detect	Pike (moves near hero)
6	ropa	Ropa
6	simple_green_soldier	Simple Soldier (green)
6	snap_dragon	Snap Dragon
6	skeletor	Skeletor
6	tentacle	Tentacle
6	khorneth	Khorneth
6	papillosaur_king	Papillosaur King
6	minillosaur_egg_thrown	Minillosaur Egg (fixed)
6	minillosaur_egg_fixed	Minillosaur Egg (thrown)
6	khotor	Khotor
6	chain_and_ball	Chain and ball
6	firebird	Fire Bird
6	mowatulla	Mowatulla
6	master_arbror	Master Arbror
6	arbror_root	Arbror root
6	flora_gohma	Flora Gohma
6	flora_gohma_eye	Flora Gohma eye
6	agahnim	Agahnim (first fight)
6	agahnim_2	Agahnim (second fight)
6	agahnim_2_fake	Fake Agahnim (second fight)
6	drakomos	Drakomos
6	drakomos_head	Drakomos head
6	drakomos_lava_spawner	Drakomos lava spawner
6	gelidrak	Gelidrak
6	poutroxor	Poutroxor
6	billy	Billy
6	ganon	Ganon
6	fire_bat	Fire bat
7	fr	French dialogs
7	en	English dialogs
7	de	Deutsch dialogs
7	nl	Nederlands dialogs
