255	255	255
2	0	0	1	24	224	16	16
3	0	0	0	40	224	16	16
14	0	0	1	96	96	8	8
15	0	0	1	104	96	8	8
16	0	0	1	96	104	8	8
17	0	0	1	104	104	8	8
45	0	1	1	0	0	24	24
46	0	1	1	24	0	24	24
47	0	1	1	0	24	24	24
48	0	1	1	24	24	24	24
49	0	1	1	48	0	16	24
50	0	1	1	64	0	24	16
51	0	1	1	48	24	24	16
52	0	1	1	72	16	16	24
53	0	1	1	112	24	24	24
54	0	1	1	88	24	24	24
55	0	1	1	112	0	24	24
56	0	1	1	88	0	24	24
57	0	1	0	0	48	24	24
58	0	1	0	24	48	24	24
59	0	1	0	0	72	24	24
60	0	1	0	24	72	24	24
65	0	1	0	112	72	24	24
66	0	1	0	88	72	24	24
67	0	1	0	112	48	24	24
68	0	1	0	88	48	24	24
69	0	1	1	48	40	8	8
70	0	1	1	56	40	8	8
71	0	1	1	64	40	8	8
170	0	0	2	0	224	8	8
179	0	0	1	112	96	16	8
180	0	0	1	112	104	16	8
181	0	0	1	128	96	8	16
182	0	0	1	136	96	8	16
183	0	0	1	152	104	8	8
184	0	0	1	144	104	8	8
185	0	0	1	144	96	8	8
186	0	0	1	152	96	8	8
212	0	0	0	96	112	8	8
213	0	0	0	104	112	8	8
214	0	0	0	96	120	8	8
215	0	0	0	104	120	8	8
216	0	0	0	112	112	16	8
217	0	0	0	112	120	16	8
218	0	0	0	128	112	8	16
219	0	0	0	136	112	8	16
220	0	0	0	152	120	8	8
221	0	0	0	144	120	8	8
222	0	0	0	144	112	8	8
223	0	0	0	152	112	8	8
224	0	1	0	48	48	16	24
225	0	1	0	64	48	24	16
226	0	1	0	72	64	16	24
227	0	1	0	48	72	24	16
250	0	0	1	0	192	16	16
251	0	0	1	16	192	16	16
252	0	0	1	16	208	16	16
253	0	0	1	0	208	16	16
267	0	0	1	96	160	8	32
271	0	1	0	128	128	24	8
272	0	1	0	128	152	24	8
273	0	0	0	128	136	24	16
275	0	1	0	128	160	8	24
276	0	0	0	136	160	16	24
277	0	1	0	152	160	8	24
283	0	1	1	0	256	16	16
284	1	0	2	2	16	16	16	256	32	256	48	256
285	0	1	0	0	128	8	16
286	0	1	0	8	128	8	16
287	0	1	0	24	144	8	16
288	0	1	0	16	144	8	16
289	0	1	0	0	144	16	8
290	0	1	0	16	128	16	8
291	0	1	0	16	136	16	8
292	0	1	0	0	152	16	8
293	0	0	1	0	160	16	16
294	0	0	1	16	176	16	16
295	0	0	1	0	176	16	16
296	0	0	1	16	160	16	16
297	0	1	1	32	176	16	8
298	0	1	1	48	160	16	8
299	0	1	1	32	184	16	8
300	0	1	1	48	168	16	8
301	0	1	1	40	160	8	16
302	0	1	1	56	176	8	16
303	0	1	1	48	176	8	16
304	0	1	1	32	160	8	16
305	0	0	2	96	192	8	32
306	0	0	2	104	192	8	32
307	0	0	1	112	192	8	32
308	0	0	1	120	192	8	32
309	0	0	2	64	160	32	8
310	0	0	2	64	168	32	8
311	0	0	1	64	176	32	8
312	0	0	1	64	184	32	8
316	0	6	0	0	96	16	16
317	0	6	0	16	96	16	16
318	0	6	0	16	112	16	16
319	0	6	0	0	112	16	16
320	0	6	0	32	96	16	16
321	0	6	0	32	112	16	16
322	0	6	0	48	112	16	16
323	0	6	0	48	96	16	16
