255	255	255
2	0	0	1	256	112	16	16
3	0	0	1	256	208	16	16
14	0	0	1	96	96	8	8
15	0	0	1	104	96	8	8
16	0	0	1	96	104	8	8
17	0	0	1	104	104	8	8
45	0	1	1	0	0	24	24
46	0	1	1	24	0	24	24
47	0	1	1	0	24	24	24
48	0	1	1	24	24	24	24
49	0	1	1	48	0	16	24
50	0	1	1	64	0	24	16
51	0	1	1	48	24	24	16
52	0	1	1	72	16	16	24
53	0	1	1	112	24	24	24
54	0	1	1	88	24	24	24
55	0	1	1	112	0	24	24
56	0	1	1	88	0	24	24
57	0	1	0	0	48	24	24
58	0	1	0	24	48	24	24
59	0	1	0	0	72	24	24
60	0	1	0	24	72	24	24
65	0	1	0	112	72	24	24
66	0	1	0	88	72	24	24
67	0	1	0	112	48	24	24
68	0	1	0	88	48	24	24
69	0	1	1	48	40	8	8
70	0	1	1	56	40	8	8
71	0	1	1	64	40	8	8
72	0	1	1	0	128	8	16
73	0	1	1	8	128	8	16
74	0	1	1	16	144	8	16
75	0	1	1	24	144	8	16
76	0	0	1	0	160	16	16
77	0	0	1	16	176	16	16
78	0	1	1	0	144	16	8
79	0	1	1	16	128	16	8
80	0	1	1	0	152	16	8
81	0	1	1	16	136	16	8
82	0	0	1	0	176	16	16
83	0	0	1	16	160	16	16
84	0	1	1	32	128	8	16
85	0	1	1	48	144	8	16
86	0	1	1	40	128	8	16
87	0	1	1	56	144	8	16
88	0	0	1	32	160	16	16
89	0	0	1	48	176	16	16
90	0	1	1	32	144	16	8
91	0	1	1	48	128	16	8
92	0	1	1	32	152	16	8
93	0	1	1	48	136	16	8
94	0	0	1	32	176	16	16
95	0	0	1	48	160	16	16
101	0	0	1	24	224	16	16
152	0	0	2	64	128	32	8
153	0	0	2	64	136	32	8
154	0	0	2	64	144	32	8
155	0	0	2	64	152	32	8
160	0	0	2	128	192	8	32
161	0	0	2	136	192	8	32
162	0	0	2	112	192	8	32
163	0	0	2	120	192	8	32
164	0	0	2	96	192	8	32
165	0	0	2	104	192	8	32
170	0	0	2	0	224	8	8
179	0	0	1	112	96	16	8
187	0	0	2	64	160	32	8
188	0	0	2	64	168	32	8
189	0	0	1	0	192	16	16
190	0	0	1	16	192	16	16
191	0	0	1	32	192	16	16
192	0	0	1	48	192	16	16
193	0	0	1	0	208	16	16
194	0	0	1	16	208	16	16
195	0	0	1	32	208	16	16
196	0	0	1	48	208	16	16
232	0	1	0	48	48	16	24
233	0	1	0	64	48	24	16
234	0	1	0	72	64	16	24
235	0	1	0	48	72	24	16
236	0	0	1	112	104	16	8
237	0	0	1	128	96	8	16
238	0	0	1	136	96	8	16
239	0	0	1	144	96	8	8
240	0	0	1	152	96	8	8
241	0	0	1	152	104	8	8
242	0	0	1	144	104	8	8
243	0	6	1	160	96	8	8
244	0	6	1	168	96	8	8
245	0	6	1	168	104	8	8
246	0	6	1	160	104	8	8
247	0	6	1	176	96	8	8
248	0	6	1	176	104	8	8
249	0	6	1	184	104	8	8
250	0	6	1	184	96	8	8
251	0	6	1	200	104	8	8
252	0	6	1	192	104	8	8
253	0	6	1	192	96	8	8
254	0	6	1	200	96	8	8
255	0	-3	0	0	96	16	16
256	0	-3	0	16	96	16	16
257	0	-3	0	16	112	16	16
258	0	-3	0	0	112	16	16
259	0	-3	0	32	96	16	16
260	0	-3	0	32	112	16	16
261	0	-3	0	48	96	16	16
262	0	-3	0	48	112	16	16
263	0	-3	0	64	96	16	16
264	0	-3	0	80	96	16	16
265	0	-3	0	80	112	16	16
266	0	-3	0	64	112	16	16
267	0	1	1	160	160	8	24
268	0	1	1	184	160	8	24
269	0	1	1	160	184	32	8
270	0	0	1	168	160	16	24
271	0	0	2	160	128	16	8
272	0	0	2	160	136	16	8
273	0	0	2	176	128	16	8
274	0	0	2	176	136	16	8
275	0	1	1	0	240	16	16
276	1	1	1	2	16	16	16	240	32	240	48	240
277	0	1	1	0	256	16	16
278	1	1	1	2	16	16	16	256	32	256	48	256
284	0	1	1	40	304	8	16
285	0	1	1	64	304	8	16
286	0	0	1	48	304	16	16
287	0	0	1	96	128	32	8
288	0	1	0	96	136	8	24
289	0	1	0	120	136	8	24
290	0	0	0	104	136	16	24
291	0	0	1	152	128	8	32
292	0	1	0	128	128	24	8
293	0	1	0	128	152	24	8
294	0	0	0	128	136	24	16
295	0	0	1	96	160	8	32
296	0	1	0	104	160	24	8
297	0	1	0	104	184	24	8
298	0	0	0	104	168	24	16
299	0	0	1	128	184	32	8
300	0	1	0	128	160	8	24
301	0	1	0	152	160	8	24
302	0	0	0	136	160	16	24
303	0	-3	1	0	232	8	8
304	0	0	2	192	128	32	8
305	0	0	2	192	136	32	8
306	0	0	1	192	144	32	8
307	0	0	1	192	152	32	8
308	0	0	2	192	160	8	32
309	0	0	2	200	160	8	32
310	0	0	1	208	160	8	32
311	0	0	1	216	160	8	32
313	0	1	1	176	240	16	32
314	0	1	1	192	240	16	32
315	0	1	1	176	272	32	16
316	0	1	1	176	288	32	16
317	0	0	1	224	96	16	16
318	0	0	1	224	112	16	16
319	0	0	1	224	128	16	16
320	0	0	1	224	144	16	16
321	0	0	1	224	160	16	16
322	0	0	1	224	176	16	16
323	0	0	1	224	192	16	16
324	0	0	1	224	208	16	16
325	0	0	0	240	96	16	16
326	0	0	0	240	112	16	16
327	0	0	0	240	128	16	16
328	0	0	0	240	144	16	16
329	0	0	0	240	160	16	16
330	0	0	0	240	176	16	16
331	0	0	0	240	192	16	16
332	0	0	0	240	208	16	16
333	0	0	1	256	96	16	16
334	0	0	1	256	128	16	16
335	0	0	1	256	144	16	16
336	0	0	1	256	160	16	16
337	0	0	1	256	176	16	16
338	0	0	1	256	192	16	16
339	0	0	0	272	96	16	16
340	0	0	0	272	112	16	16
341	0	0	0	272	128	16	16
342	0	0	0	272	144	16	16
343	0	0	0	272	160	16	16
344	0	0	0	272	176	16	16
345	0	0	0	272	192	16	16
346	0	0	0	272	208	16	16
347	0	0	1	288	96	16	16
348	0	0	1	288	112	16	16
349	0	0	1	288	128	16	16
350	0	0	1	288	144	16	16
351	0	0	1	288	160	16	16
352	0	0	1	288	176	16	16
353	0	0	1	288	192	16	16
354	2	-3	1	304	96	16	16
355	2	-3	1	304	112	16	16
356	2	-3	1	304	128	16	16
357	2	-3	1	304	144	16	16
358	2	-3	1	304	160	16	16
359	2	-3	1	304	176	16	16
360	0	1	0	64	240	32	32
361	0	0	0	96	112	8	8
362	0	0	0	104	112	8	8
363	0	0	0	104	120	8	8
364	0	0	0	96	120	8	8
365	0	0	0	112	112	16	8
366	0	0	0	112	120	16	8
367	0	0	0	128	112	8	16
368	0	0	0	136	112	8	16
369	0	0	0	144	112	8	8
370	0	0	0	152	112	8	8
371	0	0	0	152	120	8	8
372	0	0	0	144	120	8	8
373	1	-5	1	1	16	16	0	320	16	320	32	320
374	1	-6	1	1	16	16	48	320	64	320	80	320
445	1	-1	1	1	16	16	0	368	16	368	32	368
446	1	-1	1	1	16	16	0	384	16	384	32	384
447	1	-2	1	1	16	16	0	352	16	352	32	352
448	0	-2	1	0	336	8	8
449	0	-2	1	8	336	8	8
450	0	-2	1	8	344	8	8
451	0	-2	1	0	344	8	8
452	0	-2	1	16	336	8	8
453	0	-2	1	24	336	8	8
454	0	-2	1	24	344	8	8
455	0	-2	1	16	344	8	8
456	0	-2	1	32	336	8	8
457	0	-2	1	40	336	8	8
458	0	-2	1	32	344	8	8
459	0	-2	1	40	344	8	8
467	1	1	1	1	16	8	0	400	16	400	32	400
468	1	1	1	1	16	8	0	408	16	408	32	408
469	1	-2	1	1	16	8	0	416	16	416	32	416
470	1	-2	1	1	16	8	0	424	16	424	32	424
471	1	1	1	1	16	8	0	432	16	432	32	432
472	1	1	1	1	16	8	0	440	16	440	32	440
473	1	1	1	1	8	16	0	448	0	464	0	480
474	1	1	1	1	8	16	8	448	8	464	8	480
475	1	-2	1	1	8	16	16	448	16	464	16	480
476	1	-2	1	1	8	16	24	448	24	464	24	480
477	1	1	1	1	8	16	32	448	32	464	32	480
478	1	1	1	1	8	16	40	448	40	464	40	480
479	1	-2	1	1	32	8	0	496	0	504	0	512
480	1	-2	1	1	8	32	32	496	40	496	48	496
481	1	-2	1	1	32	8	24	528	24	536	24	544
482	1	-2	1	1	8	32	0	520	8	520	16	520
522	1	-5	1	1	16	16	0	320	16	320	32	320
523	1	-6	1	1	16	16	48	320	64	320	80	320
524	1	1	1	2	32	16	96	240	96	256	96	272
525	1	1	1	2	16	32	128	240	144	240	160	240
526	1	1	1	2	32	16	144	272	144	288	144	304
527	1	1	1	2	16	32	96	288	112	288	128	288
532	0	1	1	0	272	8	24
533	0	1	1	8	272	16	8
534	0	1	1	8	280	16	16
535	0	1	1	24	272	16	24
536	0	1	1	40	272	24	32
537	0	1	1	64	272	24	32
538	0	0	1	8	296	32	24
539	0	0	1	0	296	8	8
540	0	0	1	0	304	8	8
541	0	0	1	0	312	8	8
542	0	1	1	96	320	32	8
543	0	1	1	96	344	32	8
544	0	1	1	96	328	8	16
545	0	1	1	120	328	8	16
546	0	-3	1	104	328	16	16
547	0	0	1	8	224	8	8
548	0	1	1	240	240	16	16
549	0	1	1	256	240	16	16
550	0	1	1	256	256	16	16
551	0	1	1	240	256	16	16
552	0	1	1	272	240	16	16
553	0	1	1	272	256	16	16
560	0	0	1	240	280	16	16
561	0	1	1	240	272	16	8
562	0	1	1	240	296	16	8
564	0	1	1	256	272	32	32
565	0	0	1	272	312	16	16
566	0	1	1	272	328	16	8
567	0	1	1	272	304	16	8
568	0	1	1	240	304	32	32
569	0	1	1	288	240	32	32
570	0	1	1	288	272	8	16
571	0	1	1	312	272	8	16
572	0	0	1	296	272	16	16
573	0	0	1	296	288	16	16
574	0	1	1	288	288	8	16
575	0	1	1	312	288	8	16
576	0	1	1	288	304	32	32
577	0	1	1	72	304	16	16
578	0	1	1	208	240	16	24
579	0	1	1	224	248	16	24
580	0	1	1	216	272	24	16
581	0	1	1	208	288	24	16
