255	255	255
1	0	1	0	0	0	24	24
2	0	1	0	24	0	24	24
3	0	1	0	24	24	24	24
4	0	1	0	0	24	24	24
5	0	1	0	0	48	24	32
7	0	1	0	24	48	24	32
9	0	1	0	48	0	40	24
10	0	1	0	0	80	24	32
11	0	1	0	24	80	24	32
12	0	1	0	0	112	24	8
13	0	1	0	24	112	24	8
14	0	1	0	48	24	40	24
15	0	1	0	88	0	40	24
16	0	1	0	88	24	40	24
17	0	1	0	128	0	8	24
18	0	1	0	128	24	8	24
19	0	0	0	48	48	16	16
20	0	0	0	48	64	16	16
21	0	1	0	64	48	16	16
22	0	1	0	64	64	16	16
23	0	1	0	80	48	16	16
24	0	0	2	96	48	8	8
25	0	0	2	104	48	32	8
26	0	0	2	104	56	32	8
27	0	0	2	136	32	8	32
28	0	0	2	144	32	8	32
29	0	0	0	104	64	48	8
30	0	0	0	104	72	48	8
31	0	0	0	152	32	8	48
32	0	0	0	160	32	8	48
33	0	1	0	48	80	8	16
34	0	1	0	56	80	8	16
35	0	1	0	64	80	16	8
36	0	1	0	64	88	16	8
37	0	1	0	48	96	16	8
38	0	1	0	48	104	16	8
39	0	1	0	64	96	8	16
40	0	1	0	72	96	8	16
41	0	0	0	80	80	16	16
42	0	0	0	96	80	16	16
43	0	0	0	80	96	16	16
44	0	0	0	96	96	16	16
45	0	0	0	112	96	16	16
46	0	1	0	112	80	16	16
47	0	1	0	128	80	16	16
48	0	1	0	144	80	16	16
49	0	1	0	128	96	16	16
50	0	1	0	144	96	16	16
51	1	0	0	1	16	16	48	112	64	112	80	112
