walking enemies/lizarmen.png 4 0 -1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1

immobilized enemies/lizarmen.png 4 0 -1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1

shaking enemies/lizarmen.png 4 0 -1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1
0	0	144	176	72	165	1	1

hurt enemies/lizarmen.png 4 50 0
0	0	144	176	72	165	3	3
0	0	144	176	72	165	3	3
0	0	144	176	72	165	3	3
0	0	144	176	72	165	3	3
