walking enemies/red_dogman.png 4 200 0
0	0	32	32	16	29	2	2
0	32	32	32	16	29	2	2
0	64	32	32	16	29	2	2
0	96	32	32	16	29	2	2

immobilized enemies/red_dogman.png 4 0 -1
192	0	32	32	16	29	1	1
192	32	32	32	16	29	1	1
192	64	32	32	16	29	1	1
192	96	32	32	16	29	1	1

shaking enemies/red_dogman.png 4 50 0
192	0	32	32	16	29	2	2
192	32	32	32	16	29	2	2
192	64	32	32	16	29	2	2
192	96	32	32	16	29	2	2

hurt enemies/red_dogman.png 4 50 0
128	0	32	32	16	29	3	3
128	32	32	32	16	29	3	3
128	64	32	32	16	29	3	3
128	96	32	32	16	29	3	3

