800	784	-1	-100	328	2936	-1	3	cave.spc
0	0	592	216	8	48	218
0	0	600	264	96	8	217
0	0	72	552	240	160	3
0	0	240	624	56	8	70
0	0	264	344	64	208	3
0	0	72	72	240	144	3
0	0	64	64	8	8	212
0	0	312	64	8	8	213
0	0	312	216	8	8	215
0	0	64	216	8	8	214
0	0	72	216	240	8	217
0	0	72	64	240	8	216
0	0	312	72	8	144	219
0	0	64	72	8	144	218
0	0	40	40	24	24	57
0	0	40	224	24	24	59
0	0	320	40	24	24	58
0	0	320	224	24	24	60
0	0	64	40	256	24	224
0	0	64	224	256	24	226
0	0	40	64	24	160	227
0	0	320	64	24	160	225
0	0	40	312	24	24	57
0	0	160	312	24	24	58
0	0	64	336	8	8	212
0	0	72	336	80	8	216
0	0	152	336	8	8	213
0	0	64	312	96	24	224
0	0	40	336	24	96	227
0	0	40	432	24	24	59
0	0	64	344	8	80	218
0	0	64	424	8	8	214
0	0	160	432	24	24	60
0	0	64	432	96	24	226
0	0	72	424	80	8	217
0	0	152	344	8	80	219
0	0	152	424	8	8	215
0	0	72	344	80	80	3
0	0	160	336	24	96	225
0	0	152	376	24	16	273
0	0	152	368	24	8	271
0	0	152	392	24	8	272
0	0	232	312	24	24	57
0	0	320	312	24	24	58
0	0	232	336	24	96	227
0	0	256	312	64	24	224
0	0	104	432	16	16	294
0	0	96	432	8	16	288
0	0	120	432	8	16	287
0	0	40	520	24	24	57
0	0	64	520	192	24	224
0	0	248	520	24	24	68
0	0	40	544	24	176	227
0	0	64	544	8	8	212
0	0	72	544	208	8	216
0	0	256	336	8	8	212
0	0	312	336	8	8	213
0	0	320	336	24	384	225
0	0	256	344	8	80	218
0	0	264	336	48	8	216
0	0	312	344	8	384	219
0	0	64	552	8	176	218
0	0	40	720	24	24	59
0	0	64	720	256	24	226
0	0	320	720	24	24	60
0	0	64	712	8	8	214
0	0	312	712	8	8	215
0	0	72	712	240	8	217
0	0	192	720	16	16	294
0	0	184	720	8	16	288
0	0	208	720	8	16	287
0	0	272	544	8	8	222
0	0	320	376	16	16	296
0	0	320	368	16	8	290
0	0	320	392	16	8	291
0	0	296	392	8	8	69
0	0	296	664	8	8	69
0	0	296	400	8	264	71
0	0	296	568	8	8	69
0	0	288	704	16	16	364
0	0	64	704	32	16	364
0	0	64	688	16	16	364
0	0	304	688	16	16	364
0	0	192	648	16	24	359
0	0	184	648	8	24	361
0	0	208	648	8	24	362
0	0	256	616	16	24	359
0	0	248	616	8	24	361
0	0	272	616	8	24	362
0	0	64	664	8	8	69
0	0	152	664	8	8	69
0	0	104	592	8	8	69
0	0	80	568	8	8	69
0	0	88	568	208	8	70
0	0	80	576	8	64	71
0	0	128	616	8	8	69
0	0	152	592	8	8	69
0	0	104	616	8	8	69
0	0	128	640	8	8	69
0	0	80	640	8	8	69
0	0	88	640	40	8	70
0	0	112	616	16	8	70
0	0	128	624	8	16	71
0	0	104	600	8	16	71
0	0	112	592	40	8	70
0	0	248	448	24	80	227
0	0	232	432	24	24	59
0	0	248	432	24	24	66
0	0	256	424	8	8	214
0	0	264	424	16	8	217
0	0	272	424	8	128	218
0	0	272	544	8	8	222
0	0	272	424	8	8	221
0	0	152	600	8	64	71
0	0	72	664	80	8	70
0	0	264	712	8	8	69
0	0	232	600	8	80	71
0	0	264	680	8	8	69
0	0	232	680	8	8	69
0	0	264	688	8	24	71
0	0	240	680	24	8	70
0	0	192	736	16	32	3
0	0	184	744	8	24	71
0	0	208	744	8	24	71
0	0	192	768	16	8	70
0	0	104	528	16	16	293
0	0	96	528	8	16	285
0	0	120	528	8	16	286
0	0	104	448	16	80	3
0	0	96	456	8	64	71
0	0	120	456	8	64	71
0	0	296	624	8	8	69
0	0	232	592	8	8	69
0	0	232	624	8	8	69
0	0	408	312	24	24	57
0	0	480	312	24	24	58
0	0	408	416	24	24	59
0	0	432	416	48	24	226
0	0	480	416	24	24	60
0	0	408	336	24	80	227
0	0	480	336	24	80	225
0	0	432	312	48	24	224
0	0	432	336	8	8	212
0	0	472	336	8	8	213
0	0	472	408	8	8	215
0	0	432	408	8	8	214
0	0	440	408	32	8	217
0	0	440	336	32	8	216
0	0	472	344	8	64	219
0	0	432	344	8	64	218
0	0	440	344	32	64	3
0	0	416	376	16	16	295
0	0	416	392	16	8	292
0	0	416	368	16	8	289
0	0	344	368	64	8	70
0	0	344	392	64	8	70
0	0	448	368	8	8	69
0	0	472	368	8	8	69
0	0	456	368	16	8	70
0	0	408	504	24	24	57
0	0	432	504	144	24	224
0	0	408	528	24	192	227
0	0	408	720	24	24	59
0	0	432	528	8	8	212
0	0	432	712	8	8	214
0	0	432	720	304	24	226
0	0	432	536	8	176	218
0	0	440	712	288	8	217
0	0	440	528	160	8	216
0	0	440	536	288	176	3
0	0	448	392	8	8	69
0	0	472	392	8	8	69
0	0	456	392	16	8	70
0	0	464	528	8	8	69
0	0	464	712	8	8	69
0	0	496	712	8	8	69
0	0	496	680	8	8	69
0	0	520	712	8	8	69
0	0	464	536	8	176	71
0	0	520	536	8	176	71
0	0	496	688	8	24	71
0	0	504	680	16	8	70
0	0	568	360	24	24	57
0	0	592	360	80	24	224
0	0	568	384	24	128	227
0	0	592	384	8	8	212
0	0	592	392	8	144	218
0	0	600	384	96	8	216
0	0	592	528	8	8	222
0	0	568	504	24	24	68
0	0	736	720	24	24	60
0	0	728	712	8	8	215
0	0	600	392	128	144	3
0	0	432	64	8	8	212
0	0	728	64	8	8	213
0	0	432	216	8	8	214
0	0	440	216	160	8	217
0	0	440	64	288	8	216
0	0	728	72	8	48	219
0	0	432	72	8	144	218
0	0	408	40	24	24	57
0	0	408	224	24	24	59
0	0	736	40	24	24	58
0	0	432	40	304	24	224
0	0	432	224	144	24	226
0	0	408	64	24	160	227
0	0	736	64	24	64	225
0	0	440	72	288	144	3
0	0	696	216	32	176	3
0	0	688	264	8	128	218
0	0	688	384	8	8	222
0	0	592	216	8	8	221
0	0	664	288	24	80	227
0	0	664	360	24	24	68
0	0	568	224	24	24	66
0	0	520	640	8	8	69
0	0	544	640	8	8	69
0	0	544	616	8	8	69
0	0	528	640	16	8	70
0	0	552	616	160	8	70
0	0	544	624	8	16	71
0	0	712	392	8	304	71
0	0	712	696	8	8	69
0	0	712	616	8	8	69
0	0	688	384	8	8	69
0	0	712	384	8	8	69
0	0	696	384	16	8	70
0	0	688	696	8	8	69
0	0	696	696	16	8	70
0	0	608	720	16	16	294
0	0	600	720	8	16	288
0	0	624	720	8	16	287
0	0	608	736	16	32	3
0	0	600	744	8	24	71
0	0	624	744	8	24	71
0	0	608	768	16	8	70
0	0	712	552	8	8	69
0	0	688	552	8	8	69
0	0	688	528	8	8	69
0	0	592	528	8	8	69
0	0	696	552	16	8	70
0	0	600	528	88	8	70
0	0	688	536	8	16	71
0	0	520	528	8	8	69
0	0	648	440	16	16	364
0	0	568	272	24	24	59
0	0	568	240	24	32	227
0	0	592	272	80	24	226
0	0	664	272	24	24	66
0	0	592	264	8	8	214
0	0	688	264	8	8	221
0	0	600	216	96	48	3
0	0	688	216	48	24	224
0	0	736	216	24	24	58
0	0	736	128	24	24	60
0	0	688	128	48	24	226
0	0	672	144	24	80	225
0	0	672	216	24	24	67
0	0	672	128	24	24	65
0	0	728	120	8	8	215
0	0	664	120	64	8	217
0	0	736	240	24	480	225
0	0	728	240	8	8	213
0	0	664	240	64	8	216
0	0	664	120	8	128	219
0	0	728	248	8	464	219
0	0	664	120	8	8	220
0	0	664	240	8	8	223
0	0	632	64	8	8	69
0	0	632	88	8	8	69
0	0	632	128	8	8	69
0	0	664	152	8	8	69
0	0	608	152	8	8	69
0	0	568	152	8	8	69
0	0	544	104	8	8	69
0	0	568	104	8	8	69
0	0	568	88	8	8	69
0	0	544	176	8	8	69
0	0	608	176	8	8	69
0	0	552	152	16	8	70
0	0	552	104	16	8	70
0	0	576	88	56	8	70
0	0	616	152	48	8	70
0	0	632	152	8	8	69
0	0	544	112	8	64	71
0	0	608	160	8	16	71
0	0	632	136	8	16	71
0	0	568	96	8	8	71
0	0	632	72	8	16	71
0	0	544	152	8	8	69
0	0	520	680	8	8	69
0	0	488	560	16	16	364
0	0	576	704	16	16	369
0	0	576	680	16	16	369
0	0	640	680	16	16	369
0	0	640	704	16	16	369
0	0	536	544	16	16	283
0	0	664	544	16	16	283
0	0	656	72	16	16	283
0	0	720	72	16	16	283
0	0	96	368	32	32	399
0	0	240	352	24	16	358
0	0	240	344	24	8	356
0	0	240	368	24	8	357
0	0	256	392	8	8	69
0	0	264	392	32	8	70
0	0	336	376	80	16	3
10	0	408	368	24	32	door_closed_2	227	1
10	0	320	368	24	32	door_closed	225	1
17	0	80	85	0
17	0	96	85	0
17	0	112	85	0
17	0	128	85	0
17	0	80	101	6
17	0	80	133	6
17	0	80	117	6
17	0	80	149	1
17	0	80	181	2
17	0	80	197	6
17	0	80	213	0
17	0	96	101	3
17	0	96	117	3
17	0	96	133	0
17	0	96	165	1
17	0	96	181	5
17	0	96	197	3
17	0	96	213	2
17	0	96	149	6
17	0	112	101	5
17	0	112	117	3
17	0	128	117	3
17	0	144	117	7
17	0	128	101	6
17	0	144	85	7
17	0	144	101	4
17	0	160	101	4
17	0	144	133	4
17	0	160	133	4
17	0	160	117	4
17	0	176	85	7
17	0	160	85	6
17	0	128	133	3
17	0	112	133	7
17	0	192	85	5
17	0	208	85	4
17	0	224	85	0
17	0	240	85	6
17	0	304	85	6
17	0	288	117	0
17	0	256	85	0
17	0	288	85	0
17	0	304	101	5
17	0	304	181	5
17	0	304	117	6
17	0	304	165	6
17	0	304	133	6
17	0	304	149	6
17	0	304	197	6
17	0	304	213	4
17	0	288	197	5
17	0	288	213	3
17	0	288	181	7
17	0	288	149	2
17	0	288	165	2
17	0	272	85	0
17	0	288	101	4
17	0	288	133	4
17	0	272	101	7
17	0	272	117	3
17	0	240	117	4
17	0	256	117	4
17	0	112	213	0
17	0	144	213	0
17	0	176	213	0
17	0	128	213	1
17	0	160	213	1
17	0	192	213	2
17	0	208	213	0
17	0	240	213	0
17	0	224	213	3
17	0	256	213	2
17	0	272	197	2
17	0	272	181	1
17	0	272	165	7
17	0	272	149	6
17	0	272	133	2
17	0	256	101	6
17	0	240	101	1
17	0	208	101	1
17	0	192	101	0
17	0	224	101	3
17	0	176	101	2
17	0	176	133	2
17	0	192	117	6
17	0	224	133	6
17	0	208	149	6
17	0	208	133	2
17	0	224	117	2
17	0	208	117	7
17	0	192	133	0
1	0	176	149	no_top_destination_point	-1	1
1	0	160	165	no_left_destination_point	-1	1
1	0	192	165	no_right_destination_point	-1	1
17	0	192	149	0
17	0	208	165	0
17	0	224	165	0
17	0	240	165	0
17	0	224	149	0
17	0	240	181	0
17	0	224	181	4
17	0	240	133	3
17	0	256	149	3
17	0	256	133	7
17	0	240	149	1
17	0	256	165	2
17	0	256	181	5
17	0	240	197	3
17	0	256	197	3
17	0	192	197	7
17	0	224	197	7
17	0	208	197	0
17	0	112	197	6
17	0	112	181	6
17	0	128	181	6
17	0	128	197	3
17	0	144	197	6
17	0	144	181	4
17	0	192	181	7
17	0	176	181	6
17	0	160	181	5
17	0	160	197	7
17	0	176	197	4
17	0	112	165	5
17	0	128	165	4
17	0	144	165	6
17	0	144	149	6
17	0	160	149	4
17	0	128	149	6
17	0	112	149	3
1	0	456	205	ne_destination_point	-1	1
1	0	616	733	from_outside_east	1	0
2	0	72	152	16	16	teletransporter	1	1	29	ne_destination_point
2	0	200	168	16	16	teletransporter_2	1	1	29	no_left_destination_point
2	0	264	200	16	16	teletransporter_3	1	1	29	no_right_destination_point
2	0	192	752	16	16	to_outside_west	0	1	6	from_twin_caves_west
9	0	312	389	block	-1	0	2
11	0	304	704	door_switch	1	0	0
4	0	312	717	0	0	-1
4	0	88	717	0	-1	-1
4	0	72	717	0	1	-1
4	0	72	701	0	-1	-1
4	0	296	717	0	-1	-1
4	0	312	701	0	-1	-1
12	0	184	640	32	8	custom_obstacle	1	1	1	1
12	0	248	608	32	8	custom_obstacle_2	1	1	1	1
1	0	200	733	from_outside_west	1	0
2	0	608	752	16	16	to_outside_east	0	1	6	from_twin_caves_east
13	0	200	685	16	16	sensor	1
13	0	264	653	16	16	sensor_2	1
13	0	152	389	16	16	sensor_5	1
9	0	312	373	block_2	-1	0	0
5	0	464	336	chest	0	87	20	70
1	0	440	557	destination_point_F	-1	1
1	0	440	589	destination_point_G	-1	1
1	0	440	717	destination_point_L	-1	1
1	0	512	717	destination_point_C	-1	1
1	0	536	693	destination_point_A	-1	1
1	0	536	661	destination_point_M	-1	1
1	0	536	637	destination_point_I	-1	1
10	0	688	704	8	16	final_barrier	71	1
1	0	704	693	destination_point_E	-1	1
1	0	704	661	destination_point_J	-1	1
1	0	624	637	destination_point_H	-1	1
11	0	696	704	final_barrier_switch	1	0	0
1	0	704	549	destination_point_P	-1	1
1	0	600	565	destination_point_R	-1	1
1	0	584	581	destination_point_N	-1	1
1	0	616	581	destination_point_O	-1	1
