1032	1032	10	3	0	0	295	4	same
0	0	72	512	192	208	384
0	0	64	512	8	208	313
0	0	64	728	208	24	234
0	0	264	512	8	208	314
0	0	224	512	8	48	313
0	0	272	480	24	24	58
0	0	64	480	208	24	232
0	0	40	480	24	24	57
0	0	40	504	24	224	235
0	0	40	728	24	24	59
0	0	272	504	24	224	233
0	0	200	496	24	48	235
0	0	128	528	80	24	232
0	0	112	504	24	32	233
0	0	112	480	24	24	58
0	0	112	528	24	24	67
0	0	272	728	24	24	60
0	0	200	600	24	80	235
0	0	128	584	80	24	234
0	0	112	600	24	80	233
0	0	112	584	24	24	65
0	0	200	584	24	24	66
0	0	64	720	8	8	310
0	0	72	720	112	8	312
0	0	184	720	80	8	312
0	0	264	720	8	8	309
0	0	64	504	8	8	307
0	0	72	504	32	8	311
0	0	104	504	8	8	308
0	0	104	512	8	48	314
0	0	104	552	8	8	316
0	0	112	552	112	8	311
0	0	224	552	8	8	315
0	0	200	480	24	24	57
0	0	264	504	8	8	308
0	0	128	672	80	24	232
0	0	200	672	24	24	68
0	0	112	672	24	24	67
0	0	224	504	8	8	307
0	0	232	504	32	8	311
0	0	240	488	16	24	290
0	0	232	488	8	24	288
0	0	256	488	8	24	289
0	0	112	696	112	8	311
0	0	112	576	112	8	312
0	0	104	584	8	112	314
0	0	224	584	8	112	313
0	0	224	696	8	8	315
0	0	104	696	8	8	316
0	0	104	576	8	8	317
0	0	224	576	8	8	318
0	0	200	528	24	24	68
0	0	72	504	32	8	311
0	0	80	488	16	24	290
0	0	72	488	8	24	288
0	0	96	488	8	24	289
19	0	240	488	so_stair_6	1	4
19	0	80	488	so_stair_2	1	4
0	1	40	16	256	24	49
0	1	40	752	256	240	383
0	1	136	608	64	64	383
0	1	40	752	8	240	237
0	1	296	40	24	960	50
0	1	16	40	24	976	51
0	1	40	48	256	432	383
0	1	16	992	24	24	47
0	1	40	992	256	24	52
0	1	296	992	24	24	48
0	1	40	40	8	8	14
0	1	48	40	240	8	179
0	1	288	40	8	8	15
0	1	40	40	8	432	237
0	1	40	984	8	8	16
0	1	48	984	240	8	236
0	1	288	928	8	64	238
0	1	288	40	8	432	238
0	1	16	16	24	24	45
0	1	176	24	8	16	73
0	1	152	24	8	16	72
0	1	160	24	16	16	76
0	1	296	16	24	24	46
0	1	160	24	16	16	190
0	1	80	24	32	16	343
0	1	224	24	32	16	343
0	1	56	40	16	16	101
0	1	264	40	16	16	101
0	1	280	288	16	24	333
0	1	208	288	72	24	330
0	1	192	288	16	24	333
0	1	248	248	16	24	333
0	1	40	248	16	24	333
0	1	56	248	192	24	330
0	1	40	288	16	24	333
0	1	56	288	24	24	330
0	1	72	288	16	24	333
0	1	40	472	8	8	69
0	1	48	472	16	8	70
0	1	136	472	8	8	69
0	1	192	472	8	8	69
0	1	288	472	8	8	69
0	1	200	472	24	8	70
0	1	288	760	8	176	238
0	1	136	464	64	64	383
0	1	232	480	32	8	287
0	1	136	520	8	8	69
0	1	192	520	8	8	69
0	1	136	480	8	40	71
0	1	192	480	8	40	71
0	1	40	752	8	8	69
0	1	48	752	96	8	70
0	1	144	752	8	8	69
0	1	184	752	8	8	69
0	1	192	752	96	8	70
0	1	288	752	8	8	69
0	1	224	472	8	8	69
0	1	264	472	24	8	70
0	1	264	472	8	8	69
0	1	192	472	8	8	69
0	1	136	472	8	8	69
0	1	176	992	8	16	75
0	1	152	992	8	16	74
0	1	160	992	16	16	77
0	1	160	992	16	16	193
0	1	288	984	8	8	17
0	1	40	96	8	8	69
0	1	40	200	8	8	69
0	1	40	104	8	96	71
0	1	288	96	8	8	69
0	1	288	200	8	8	69
0	1	288	104	8	96	71
0	1	40	40	8	8	14
0	1	288	40	8	8	15
0	1	40	40	16	32	101
0	1	72	480	32	8	287
0	1	104	472	8	8	69
0	1	112	472	24	8	70
0	1	64	472	8	8	69
0	1	280	40	16	32	101
7	1	88	413	pike_5	0	pike_detect	0	-1	_random	1	-1
17	1	200	125	4
19	1	160	24	stairs_3	1	1
1	1	168	37	entrance_F_1	3	0
2	1	160	24	16	16	teletransporter	0	1	96	entrance_F_1
17	1	280	109	6
17	1	280	125	6
17	1	280	141	6
17	1	280	157	6
17	1	280	173	6
17	1	280	189	6
17	1	232	141	4
17	1	248	205	2
17	1	264	205	4
17	1	232	125	6
17	1	248	125	4
17	1	216	109	2
17	1	168	125	2
17	1	168	109	4
17	1	200	109	6
17	1	184	109	6
17	1	280	205	4
17	1	248	109	4
17	1	232	109	4
17	1	216	125	4
17	1	216	141	4
17	1	200	141	4
17	1	184	141	4
17	1	168	141	4
17	1	152	141	2
17	1	152	125	4
17	1	136	125	4
17	1	120	125	4
17	1	104	125	6
17	1	104	141	6
17	1	104	157	6
17	1	104	173	6
17	1	104	189	6
17	1	248	157	2
17	1	248	173	2
17	1	248	189	2
17	1	248	141	2
17	1	264	109	4
17	1	184	125	4
17	1	152	109	2
17	1	136	109	4
17	1	120	109	4
17	1	104	109	4
17	1	88	109	4
17	1	72	109	6
17	1	72	125	6
17	1	72	141	6
17	1	72	157	6
17	1	72	173	6
17	1	56	173	2
17	1	56	125	2
17	1	56	141	2
17	1	56	157	2
17	1	56	109	2
17	1	72	189	4
17	1	56	189	2
17	1	88	125	4
17	1	88	141	4
17	1	88	157	4
17	1	88	173	4
17	1	88	189	4
17	1	264	173	2
17	1	264	141	2
17	1	264	157	2
17	1	264	189	2
17	1	264	125	2
17	1	120	189	2
17	1	120	173	2
17	1	104	205	0
17	1	120	157	0
17	1	120	205	2
17	1	56	205	2
17	1	72	205	2
17	1	88	205	2
17	1	232	205	2
17	1	184	205	2
17	1	200	205	4
17	1	216	205	4
17	1	168	205	2
17	1	200	189	2
17	1	216	189	4
17	1	232	189	4
17	1	184	189	2
17	1	200	157	2
17	1	216	157	4
17	1	232	157	4
17	1	184	157	2
17	1	200	173	2
17	1	216	173	4
17	1	232	173	4
17	1	184	173	2
17	1	136	157	6
17	1	136	173	6
17	1	136	189	6
17	1	136	205	6
17	1	152	189	2
17	1	168	189	4
17	1	152	157	2
17	1	168	157	4
17	1	152	173	2
17	1	168	173	4
17	1	152	205	6
17	1	120	141	2
17	1	136	141	2
4	1	288	53	0	_random	1	-1
4	1	288	69	0	_random	1	-1
4	1	272	53	0	_random	1	-1
4	1	64	53	0	_random	1	-1
4	1	48	53	0	_random	1	-1
4	1	48	69	0	_random	1	-1
7	1	56	285	enemy	0	pike_auto	0	-1	_random	1	-1
7	1	56	285	enemy_2	0	pike_auto	0	-1	_random	1	-1
5	1	160	632	chest	0	piece_of_heart	1	241
9	1	168	789	block	-1	entities/block	1	0	1
7	1	88	445	pike_7	0	pike_detect	0	-1	_random	1	-1
7	1	88	381	pike_3	0	pike_detect	0	-1	_random	1	-1
7	1	88	349	pike_1	0	pike_detect	0	-1	_random	1	-1
7	1	248	413	pike_6	0	pike_detect	0	-1	_random	1	-1
7	1	248	445	pike_8	0	pike_detect	0	-1	_random	1	-1
7	1	248	381	pike_4	0	pike_detect	0	-1	_random	1	-1
7	1	248	349	pike_2	0	pike_detect	0	-1	_random	1	-1
12	1	80	352	16	16	custom_obstacle	0	1	0	0
12	1	80	384	16	16	custom_obstacle_2	0	1	0	0
12	1	80	416	16	16	custom_obstacle_3	0	1	0	0
12	1	240	352	16	16	custom_obstacle_4	0	1	0	0
12	1	240	384	16	16	custom_obstacle_5	0	1	0	0
12	1	240	416	16	16	custom_obstacle_6	0	1	0	0
7	1	56	789	enemy_4	0	pike_detect	0	-1	_random	1	-1
7	1	280	789	enemy_5	0	pike_detect	0	-1	_random	1	-1
7	1	168	925	enemy_6	3	pike_detect	0	-1	_random	1	-1
12	1	144	912	16	16	custom_obstacle_7	0	1	0	0
12	1	160	896	16	16	custom_obstacle_8	0	1	0	0
12	1	176	912	16	16	custom_obstacle_9	0	1	0	0
12	1	272	760	16	16	custom_obstacle_10	0	1	0	0
12	1	272	792	16	16	custom_obstacle_11	0	1	0	0
12	1	48	760	16	16	custom_obstacle_12	0	1	0	0
12	1	48	792	16	16	custom_obstacle_13	0	1	0	0
12	1	80	320	16	16	custom_obstacle_14	0	1	0	0
12	1	80	448	16	16	custom_obstacle_15	0	1	0	0
12	1	240	320	16	16	custom_obstacle_16	0	1	0	0
12	1	240	448	16	16	custom_obstacle_17	0	1	0	0
12	1	256	480	8	8	custom_obstacle_22	1	1	1	1
12	1	232	480	8	8	custom_obstacle_18	1	1	1	1
6	1	144	528	48	8	jumper	6	40
6	1	136	672	64	8	jumper_2	6	40
6	1	136	600	64	8	jumper_3	2	40
6	1	128	608	8	64	jumper_4	4	40
6	1	200	608	8	64	jumper_5	0	40
1	1	168	1005	Entrance_G_1	3	0
2	1	160	992	16	16	teletransporter_2	0	1	100	Entrance_G_2
19	1	160	992	stairs_2	3	0
6	1	152	744	32	8	jumper_6	2	40
12	1	96	480	8	8	custom_obstacle_19	1	1	1	1
12	1	72	480	8	8	custom_obstacle_20	1	1	1	1
0	2	112	1008	96	8	324
0	2	120	16	96	8	323
0	2	0	0	16	1032	170
0	2	0	0	328	16	170
