320	240	-1	0	1664	1688	-1	3	great_fairy
0	1	16	32	24	24	45
0	1	32	16	24	24	45
0	1	16	184	24	24	47
0	1	32	200	24	24	47
0	1	16	56	24	128	51
0	1	56	200	208	24	52
0	1	264	200	24	24	48
0	1	280	184	24	24	48
0	1	280	56	24	128	50
0	1	280	32	24	24	46
0	1	264	16	24	24	46
0	1	56	16	208	24	49
0	1	24	104	16	8	297
0	1	24	112	16	16	295
0	1	24	128	16	8	299
0	1	-8	112	32	16	2
0	1	0	104	16	8	70
0	1	0	128	16	8	70
0	1	48	48	224	144	2
0	1	40	176	8	8	16
0	1	56	192	8	8	16
0	1	256	40	8	8	15
0	1	272	56	8	8	15
0	1	272	176	8	8	17
0	1	256	192	8	8	17
0	1	40	56	8	8	14
0	1	56	40	8	8	14
0	1	64	40	192	8	179
0	1	256	56	16	8	179
0	1	48	56	16	8	179
0	1	64	192	192	8	180
0	1	256	176	16	8	180
0	1	48	176	16	8	180
0	1	40	64	8	112	181
0	1	56	176	8	16	181
0	1	56	48	8	16	181
0	1	256	48	8	16	182
0	1	272	64	8	112	182
0	1	256	176	8	16	182
0	1	256	176	8	8	183
0	1	256	56	8	8	186
0	1	56	56	8	8	185
0	1	56	176	8	8	184
0	1	32	184	24	24	54
0	1	32	32	24	24	56
0	1	264	32	24	24	55
0	1	264	184	24	24	53
0	1	104	24	16	16	350
0	1	96	24	8	16	304
0	1	120	24	8	16	301
0	1	200	24	16	16	293
0	1	192	24	8	16	304
0	1	216	24	8	16	301
0	1	200	-8	16	32	2
0	1	192	0	8	16	71
0	1	216	0	8	16	71
0	1	104	88	112	64	385
0	1	96	80	120	8	407
0	1	104	152	112	8	407
0	1	96	88	8	72	407
0	1	216	80	8	80	407
0	1	120	120	16	16	283
0	1	184	120	16	16	283
2	1	-16	112	16	16	teletransporter	_none	_none	2	26	_side
2	1	200	-16	16	16	teletransporter_2	_none	_none	2	81	_side
1	1	112	37	from_2f	3	_none
2	1	104	24	16	16	teletransporter_3	_none	_none	1	78	from_1f
19	1	104	24	stairs	1	2
0	2	64	16	192	8	411
0	2	16	64	8	96	415
0	2	16	16	16	16	170
0	2	16	208	16	16	170
0	2	288	208	16	16	170
0	2	288	16	16	16	170
0	2	0	0	320	16	170
0	2	304	16	16	208	170
0	2	0	224	320	16	170
0	2	0	16	16	208	170
0	2	16	104	8	32	305
0	2	96	16	32	8	309
0	2	104	16	16	8	346
0	2	192	16	32	8	309
0	2	120	104	16	16	284
0	2	184	104	16	16	284
