640	320	-1	-100	896	328	-1	3	cave.spc
0	0	64	64	512	192	340
0	0	560	80	16	160	323
0	0	64	80	16	160	321
0	0	64	176	512	8	332
0	0	88	176	48	48	3
0	0	80	64	480	16	320
0	0	504	56	48	96	3
0	0	64	256	512	24	226
0	0	64	40	512	24	224
0	0	40	40	24	24	57
0	0	576	40	24	24	58
0	0	576	256	24	24	60
0	0	576	64	24	192	225
0	0	40	256	24	24	59
0	0	40	64	24	192	227
0	0	64	240	16	16	319
0	0	80	240	480	16	322
0	0	64	64	16	16	316
0	0	560	64	16	16	317
0	0	560	240	16	16	318
0	0	104	216	16	24	276
0	0	96	216	8	24	275
0	0	120	216	8	24	277
0	0	64	144	512	32	3
0	0	64	144	8	32	218
0	0	568	144	8	32	219
0	0	64	136	432	8	334
0	0	560	136	16	8	334
0	0	552	136	8	8	329
0	0	552	64	8	72	333
0	0	496	136	8	8	330
0	0	496	64	8	72	335
0	0	504	64	48	8	216
0	0	64	40	512	24	457
0	0	64	256	512	24	457
0	0	88	216	8	8	69
0	0	88	184	8	32	71
0	0	88	176	8	8	69
0	0	128	176	8	8	69
0	0	128	184	8	32	71
0	0	128	216	8	8	69
19	0	104	224	stairs	3	4
12	0	64	48	512	16	custom_obstacle_3	1	0	1	1
12	0	64	256	512	16	custom_obstacle_4	1	0	1	1
7	0	224	312	enemy_4	1	laser	0	-1	_random	1	-1
7	0	336	264	enemy_6	1	laser	0	-1	_random	1	-1
7	0	448	312	enemy_5	1	laser	0	-1	_random	1	-1
7	0	168	48	enemy	3	laser	0	-1	_random	1	-1
7	0	392	48	enemy_3	3	laser	0	-1	_random	1	-1
7	0	280	64	enemy_2	3	laser	0	-1	_random	1	-1
3	0	528	93	piece_of_heart	1	937
0	1	16	16	24	24	45
0	1	16	280	24	24	47
0	1	16	40	24	240	51
0	1	40	16	560	24	49
0	1	600	16	24	24	46
0	1	600	40	24	240	50
0	1	600	280	24	24	48
0	1	40	280	560	24	52
0	1	80	248	64	32	2
0	1	104	272	16	24	379
0	1	120	280	8	16	378
0	1	96	280	8	16	377
0	1	80	272	16	8	180
0	1	128	272	16	8	180
0	1	120	272	8	8	183
0	1	96	272	8	8	184
0	1	96	240	32	8	355
0	1	72	272	8	8	69
0	1	88	248	8	8	69
0	1	72	248	8	8	69
0	1	128	248	8	8	69
0	1	144	248	8	8	69
0	1	144	272	8	8	69
0	1	72	256	8	16	71
0	1	144	256	8	16	71
0	1	80	248	8	8	70
0	1	136	248	8	8	70
0	1	104	296	16	32	2
0	1	96	304	8	16	71
0	1	120	304	8	16	71
0	1	104	320	16	8	70
0	1	152	40	32	8	453
0	1	264	40	32	8	453
0	1	376	40	32	8	453
0	1	208	272	32	8	456
0	1	320	272	32	8	456
0	1	432	272	32	8	456
13	1	112	293	16	16	sensor	2
1	1	112	293	from_outside	1	0
2	1	104	304	16	16	teletransporter	0	1	8	from_laser_cave
12	1	96	240	8	8	custom_obstacle	1	1	1	1
12	1	120	240	8	8	custom_obstacle_2	1	1	1	1
0	2	64	296	96	8	412
0	2	0	0	640	16	170
0	2	624	16	16	288	170
0	2	0	304	640	16	170
0	2	0	16	16	288	170
0	2	96	296	32	8	400
