712	496	-1	-100	1968	2696	-1	19	same
0	0	128	112	400	80	533
0	0	496	192	32	192	533
0	0	240	384	32	112	533
0	0	368	384	32	112	533
0	0	128	304	272	80	533
0	0	240	192	32	112	533
0	0	264	296	128	8	311
0	0	496	192	8	192	313
0	0	504	384	32	8	312
0	0	288	200	192	24	234
0	0	472	216	24	176	235
0	0	272	408	24	96	233
0	0	208	408	24	96	235
0	0	344	408	24	96	235
0	0	120	392	96	24	234
0	0	288	392	64	24	234
0	0	120	272	96	24	232
0	0	120	200	96	24	234
0	0	208	216	24	64	235
0	0	272	216	24	64	233
0	0	288	272	112	24	232
0	0	496	392	48	24	234
0	0	120	80	416	24	232
0	0	536	80	24	24	58
0	0	536	392	24	24	60
0	0	536	104	24	288	233
0	0	208	200	24	24	66
0	0	472	200	24	24	66
0	0	208	272	24	24	68
0	0	272	272	24	24	67
0	0	272	200	24	24	65
0	0	272	392	24	24	65
0	0	472	392	24	24	59
0	0	208	392	24	24	66
0	0	344	392	24	24	66
0	0	400	272	24	24	58
0	0	400	296	24	208	233
0	0	392	296	8	8	308
0	0	496	384	8	8	310
0	0	528	384	8	8	309
0	0	272	384	96	8	312
0	0	120	384	112	8	312
0	0	120	192	112	8	312
0	0	272	192	224	8	312
0	0	496	192	8	8	318
0	0	528	104	8	8	308
0	0	528	112	8	272	314
0	0	392	304	8	192	314
0	0	264	392	8	112	314
0	0	264	384	8	8	317
0	0	232	192	8	8	318
0	0	232	384	8	8	318
0	0	264	296	8	8	316
0	0	232	296	8	8	315
0	0	120	296	112	8	311
0	0	232	200	8	96	313
0	0	232	392	8	112	313
0	0	264	200	8	96	314
0	0	264	192	8	8	317
0	0	368	392	8	112	313
0	0	368	384	8	8	318
0	0	128	104	400	8	311
0	0	496	384	8	24	300
0	0	504	384	16	24	302
0	0	520	384	8	24	301
0	0	368	280	16	24	290
0	0	360	280	8	24	288
0	0	384	280	8	24	289
0	0	128	104	8	288	71
0	0	368	136	32	32	598
0	0	240	328	32	32	598
0	0	368	488	8	8	69
0	0	392	488	8	8	69
0	0	232	488	40	8	70
7	0	264	165	enemy_4	3	blue_dogman	0	-1	_random	1	-1
7	0	520	189	enemy_5	3	blue_dogman	0	-1	_random	1	-1
7	0	392	197	enemy_6	3	red_dogman	0	-1	_random	1	-1
7	0	288	381	enemy_7	3	red_dogman	0	-1	_random	1	-1
19	0	368	280	stairs	1	4
19	0	504	392	stairs_2	3	4
13	0	384	493	16	16	sensor	1
2	0	376	496	16	16	teletransporter	0	2	129	_side
0	1	344	416	88	8	70
0	1	176	40	368	48	541
0	1	192	80	352	8	439
0	1	544	40	48	32	541
0	1	496	408	32	16	541
0	1	336	264	64	16	541
0	1	344	272	64	8	440
0	1	320	216	112	16	541
0	1	336	216	96	8	439
0	1	176	424	400	32	541
0	1	560	72	32	384	541
0	1	432	72	32	352	541
0	1	176	72	32	352	541
0	1	304	72	32	352	541
0	1	208	232	352	32	541
0	1	336	80	8	208	71
0	1	560	48	8	48	71
0	1	560	272	8	176	71
0	1	296	48	8	400	71
0	1	144	16	24	24	45
0	1	144	40	24	416	51
0	1	168	16	432	24	49
0	1	168	40	8	8	14
0	1	176	40	416	8	179
0	1	168	48	8	400	237
0	1	200	72	8	8	69
0	1	296	72	8	8	69
0	1	200	224	8	8	69
0	1	296	224	8	8	69
0	1	336	72	8	8	69
0	1	424	72	8	8	69
0	1	336	224	8	8	69
0	1	424	224	8	8	69
0	1	464	72	8	8	69
0	1	560	72	8	8	69
0	1	464	224	8	8	69
0	1	560	224	8	8	69
0	1	200	264	8	8	69
0	1	296	264	8	8	69
0	1	200	416	8	8	69
0	1	296	416	8	8	69
0	1	336	264	8	8	69
0	1	424	264	8	8	69
0	1	336	416	8	8	69
0	1	424	416	8	8	69
0	1	464	264	8	8	69
0	1	560	264	8	8	69
0	1	464	416	8	8	69
0	1	560	416	8	8	69
0	1	592	40	8	8	15
0	1	600	16	24	24	46
0	1	592	448	8	8	17
0	1	600	456	24	24	48
0	1	168	448	8	8	16
0	1	144	456	24	24	47
