320	240	4	-99	0	0	235	2	same
0	1	32	32	256	176	2
0	1	80	120	8	48	238
0	1	24	56	64	64	303
0	1	176	144	24	24	55
0	1	208	144	24	24	56
0	1	200	144	16	24	49
0	1	0	0	24	24	45
0	1	0	216	24	24	47
0	1	296	216	24	24	48
0	1	296	0	24	24	46
0	1	24	0	272	24	49
0	1	296	24	24	192	50
0	1	24	216	272	24	52
0	1	0	24	24	192	51
0	1	24	24	8	8	14
0	1	288	24	8	8	15
0	1	288	208	8	8	17
0	1	24	208	8	8	16
0	1	88	24	16	8	179
0	1	288	32	8	32	238
0	1	32	208	256	8	236
0	1	24	40	8	16	237
0	1	104	88	112	24	52
0	1	88	104	24	48	50
0	1	104	144	16	24	49
0	1	208	104	24	48	51
0	1	88	88	24	24	53
0	1	208	88	24	24	54
0	1	88	144	24	24	55
0	1	80	168	8	8	240
0	1	88	168	64	8	179
0	1	232	136	8	32	237
0	1	232	168	8	8	239
0	1	192	144	16	24	49
0	1	168	168	64	8	179
0	1	120	128	24	24	45
0	1	176	128	24	24	46
0	1	144	128	32	24	49
0	1	144	168	8	8	239
0	1	168	168	8	8	240
0	1	120	144	24	24	56
0	1	112	144	16	24	49
0	1	144	152	8	16	237
0	1	168	152	8	16	238
0	1	144	152	8	8	14
0	1	168	152	8	8	15
0	1	152	152	16	8	179
0	1	104	24	32	64	303
0	1	88	56	16	32	303
0	1	104	56	8	8	253
0	1	24	56	16	64	260
0	1	24	120	8	80	237
0	1	136	24	48	8	179
0	1	72	88	16	32	261
0	1	24	112	64	8	249
0	1	88	72	48	16	262
0	1	72	72	16	16	265
0	1	104	24	32	16	259
0	1	128	24	8	64	250
0	1	104	24	8	32	248
0	1	184	24	32	64	303
0	1	184	24	32	16	259
0	1	208	24	8	40	250
0	1	216	24	64	8	179
0	1	232	64	64	72	303
0	1	136	80	48	8	236
0	1	216	64	16	24	303
0	1	208	64	8	8	254
0	1	232	72	16	16	266
0	1	184	72	48	16	262
0	1	232	88	16	48	260
0	1	184	24	8	64	248
0	1	24	56	80	8	247
0	1	288	136	8	64	238
0	1	280	64	16	64	261
0	1	280	120	16	16	261
0	1	232	128	64	8	249
0	1	216	64	80	8	247
9	1	32	37	block	-1	entities/block	1	0	1
9	1	48	37	block_2	-1	entities/block	1	0	1
9	1	64	37	block_3	-1	entities/block	1	0	1
9	1	288	37	block_4	-1	entities/block	1	0	1
9	1	32	213	block_5	-1	entities/block	1	0	1
9	1	48	213	block_6	-1	entities/block	1	0	1
9	1	64	213	block_7	-1	entities/block	1	0	1
9	1	80	213	block_8	-1	entities/block	1	0	1
9	1	240	213	block_9	-1	entities/block	1	0	1
9	1	256	213	block_10	-1	entities/block	1	0	1
9	1	272	213	block_11	-1	entities/block	1	0	1
9	1	288	213	block_12	-1	entities/block	1	0	1
1	1	160	205	destination_point	-1	1
2	1	152	160	16	16	teletransporter	1	1	59	destination_point_2
9	1	80	37	block_13	-1	entities/block	1	0	1
5	1	152	40	chest	0	boss_key	1	411
9	1	32	197	block_14	-1	entities/block	1	0	1
9	1	32	181	block_15	-1	entities/block	1	0	1
0	2	112	112	96	16	170
0	2	112	128	8	16	170
0	2	200	128	8	16	170
