320	752	-1	-100	1968	2696	-1	18	light_world_dungeon.spc
0	1	80	560	160	144	541
0	1	80	304	160	144	541
0	1	112	416	32	32	303
0	1	176	416	32	32	303
0	1	176	552	64	8	179
0	1	80	552	64	8	179
0	1	200	528	48	24	49
0	1	72	528	48	24	49
0	1	112	472	24	64	51
0	1	184	472	24	64	50
0	1	48	272	24	24	45
0	1	72	296	8	8	14
0	1	72	272	176	24	49
0	1	80	296	160	8	179
0	1	240	296	8	8	15
0	1	248	272	24	24	46
0	1	72	304	8	144	237
0	1	72	448	8	8	16
0	1	48	456	24	24	47
0	1	48	296	24	160	51
0	1	248	296	24	160	50
0	1	248	456	24	24	48
0	1	240	448	8	8	17
0	1	72	456	48	24	52
0	1	200	456	48	24	52
0	1	80	448	64	8	236
0	1	176	448	64	8	236
0	1	136	448	8	8	69
0	1	176	448	8	8	69
0	1	112	456	24	24	54
0	1	184	456	24	24	53
0	1	112	528	24	24	56
0	1	184	528	24	24	55
0	1	248	528	24	24	46
0	1	48	528	24	24	45
0	1	136	552	8	8	69
0	1	176	552	8	8	69
0	1	136	456	8	96	71
0	1	176	456	8	96	71
0	1	240	304	8	144	238
0	1	240	320	32	32	591
0	1	240	368	32	32	591
0	1	144	448	32	112	541
0	1	72	552	8	8	14
0	1	240	552	8	8	15
0	1	72	560	8	144	237
0	1	72	704	8	8	16
0	1	48	712	24	24	47
0	1	48	552	24	160	51
0	1	248	552	24	160	50
0	1	248	712	24	24	48
0	1	240	704	8	8	17
0	1	72	712	176	24	52
0	1	80	704	160	8	236
0	1	240	560	8	144	238
0	1	240	560	32	32	591
0	1	240	608	32	32	591
0	1	240	656	32	32	591
0	1	112	272	32	32	589
0	1	176	272	32	32	589
0	1	144	272	40	24	593
0	1	56	616	16	8	78
0	1	56	640	16	8	80
0	1	56	624	16	16	82
0	1	56	360	16	8	513
0	1	56	384	16	8	514
0	1	160	320	48	16	2
0	1	144	336	16	48	2
0	1	160	384	48	16	2
0	1	56	368	16	16	94
0	1	144	416	32	16	594
0	1	112	416	32	8	247
0	1	176	416	32	8	247
0	1	112	440	32	8	249
0	1	176	440	32	8	249
0	1	144	464	32	16	3
0	1	208	336	16	48	2
0	1	144	544	32	16	594
0	1	176	560	32	32	303
0	1	176	560	32	8	247
0	1	176	584	32	8	249
0	1	-8	368	64	16	541
0	1	-8	624	64	16	541
0	1	0	360	48	8	70
0	1	0	384	48	8	70
0	1	0	616	48	8	70
0	1	0	640	48	8	70
0	1	32	624	8	16	71
0	1	208	592	32	32	303
0	1	208	592	32	8	247
0	1	208	616	32	8	249
0	1	176	624	32	32	303
0	1	176	624	32	8	247
0	1	176	648	32	8	249
0	1	96	640	32	32	303
0	1	96	640	32	8	247
0	1	96	664	32	8	249
0	1	136	712	8	16	74
0	1	160	712	8	16	75
0	1	144	712	16	16	77
0	1	144	728	16	32	541
0	1	136	736	8	16	71
0	1	160	736	8	16	71
0	1	144	752	16	8	70
1	1	152	725	from_d2	1	0
18	1	56	616	door	2	0	-1
12	1	144	712	16	16	custom_obstacle_2	0	1	0	0
12	1	56	368	16	16	custom_obstacle	0	1	0	0
4	1	152	365	0	heart	1	-1
4	1	200	333	0	_none	1	-1
4	1	216	365	0	heart	1	-1
4	1	168	333	0	bomb	1	-1
4	1	184	333	0	magic_flask	1	-1
4	1	200	397	0	bomb	1	-1
4	1	184	397	0	magic_flask	1	-1
5	1	224	560	chest	0	rupee	3	944
7	1	136	653	enemy	3	red_hardhat_beetle	0	-1	_random	1	-1
7	1	216	429	enemy_2	3	blue_hardhat_beetle	0	-1	_random	1	-1
7	1	104	573	enemy_3	3	pike_fixed	0	-1	_random	1	-1
7	1	200	685	enemy_4	3	pike_fixed	0	-1	_random	1	-1
7	1	112	397	enemy_5	3	pike_fixed	0	-1	_random	1	-1
7	1	100	317	enemy_6	3	red_helmasaur	0	-1	_random	1	-1
4	1	216	349	0	_none	1	-1
4	1	216	381	0	_none	1	-1
4	1	168	397	0	_none	1	-1
4	1	152	381	0	_none	1	-1
4	1	152	349	0	_none	1	-1
13	1	152	725	16	16	sensor	2
13	1	64	381	16	16	sensor_2	2
2	1	-16	368	16	16	teletransporter_2	0	2	129	_side
12	1	56	624	16	16	custom_obstacle_3	0	1	0	0
13	1	64	637	16	16	sensor_3	2
2	1	144	736	16	16	teletransporter	0	1	128	from_d3
0	2	48	584	8	96	441
0	2	48	480	64	48	170
0	2	208	480	64	48	170
0	2	48	328	8	96	441
0	2	48	360	8	32	354
0	2	104	728	96	8	438
0	2	136	728	32	8	155
0	2	48	736	224	16	170
0	2	0	0	320	272	170
0	2	0	272	48	480	170
0	2	272	272	48	480	170
0	2	48	616	8	32	162
