1616	1296	8	-3	0	0	275	9	same
0	0	392	376	192	80	320
0	0	408	392	48	48	400
0	0	64	40	208	24	232
0	0	1000	320	24	144	235
0	0	1000	464	24	24	59
0	0	1024	464	208	24	234
0	0	1232	464	24	24	60
0	0	1232	320	24	144	233
0	0	1232	296	24	24	58
0	0	1024	296	208	24	232
0	0	1024	320	8	8	307
0	0	1024	456	8	8	310
0	0	1224	456	8	8	309
0	0	1224	320	8	8	308
0	0	1024	328	8	128	313
0	0	1224	328	8	128	314
0	0	1032	456	192	8	312
0	0	1032	320	192	8	311
0	0	1088	304	16	24	290
0	0	1000	296	24	24	57
0	0	1080	304	8	24	288
0	0	1104	304	8	24	289
0	0	1176	304	8	16	72
0	0	1200	304	8	16	73
0	0	296	40	24	240	50
0	0	296	488	24	24	48
0	0	40	488	256	24	52
0	0	16	488	24	24	47
0	0	16	40	24	448	51
0	0	296	16	24	24	46
0	0	40	16	256	24	49
0	0	16	16	24	24	45
0	0	1184	304	16	16	190
0	0	1032	328	192	128	320
0	0	64	48	8	16	72
0	0	88	48	8	16	73
0	0	72	48	16	16	189
0	0	520	552	24	24	57
0	0	520	720	24	24	59
0	0	752	720	24	24	60
0	0	752	704	24	16	233
0	0	768	688	80	24	234
0	0	840	704	24	16	235
0	0	840	720	24	24	59
0	0	752	688	24	24	65
0	0	840	688	24	24	66
0	0	864	720	48	24	234
0	0	912	720	24	24	60
0	0	912	576	24	144	233
0	0	912	552	24	24	58
0	0	544	552	368	24	232
0	0	552	584	352	96	320
0	0	872	680	32	32	320
0	0	544	720	208	24	234
0	0	552	680	192	32	320
0	0	544	576	8	8	307
0	0	544	584	8	128	313
0	0	544	712	8	8	310
0	0	552	712	192	8	312
0	0	744	712	8	8	309
0	0	744	680	8	32	314
0	0	752	680	112	8	312
0	0	864	680	8	32	313
0	0	872	712	32	8	312
0	0	904	584	8	128	314
0	0	552	576	352	8	311
0	0	904	576	8	8	308
0	0	904	712	8	8	309
0	0	864	712	8	8	310
0	0	864	680	8	8	318
0	0	744	680	8	8	317
0	0	800	680	16	24	302
0	0	792	680	8	24	300
0	0	816	680	8	24	301
0	0	704	464	208	24	234
0	0	912	464	24	24	60
0	0	680	464	24	24	59
0	0	680	368	24	96	235
0	0	680	344	24	24	57
0	0	704	344	208	24	232
0	0	912	344	24	24	58
0	0	912	368	24	96	233
0	0	712	376	192	80	320
0	0	704	368	8	8	307
0	0	704	376	8	80	313
0	0	712	368	192	8	311
0	0	904	368	8	8	308
0	0	904	456	8	8	309
0	0	704	456	8	8	310
0	0	712	456	192	8	312
0	0	904	376	8	80	314
0	0	360	464	24	24	59
0	0	384	368	8	8	307
0	0	384	376	8	80	313
0	0	392	368	192	8	311
0	0	584	368	8	8	308
0	0	584	456	8	8	309
0	0	384	456	8	8	310
0	0	392	456	192	8	312
0	0	584	376	8	80	314
0	0	592	464	24	24	60
0	0	360	368	24	96	235
0	0	360	344	24	24	57
0	0	384	344	208	24	232
0	0	592	344	24	24	58
0	0	592	368	24	96	233
0	0	384	464	208	24	234
0	0	40	40	24	24	57
0	0	272	40	24	24	58
0	0	40	64	24	400	235
0	0	272	64	24	400	233
0	0	272	464	24	24	60
0	0	40	464	24	24	59
0	0	64	464	208	24	234
0	0	72	72	192	384	320
0	0	64	64	8	8	307
0	0	72	64	192	8	311
0	0	64	72	8	384	313
0	0	264	72	8	384	314
0	0	264	64	8	8	308
0	0	72	456	192	8	312
0	0	64	456	8	8	310
0	0	264	456	8	8	309
0	0	816	560	8	16	73
0	0	800	560	16	16	76
0	0	792	560	8	16	72
0	0	576	560	8	16	73
0	0	560	560	16	16	76
0	0	552	560	8	16	72
0	0	576	464	8	16	75
0	0	560	464	16	16	77
0	0	552	464	8	16	74
0	0	816	464	8	16	75
0	0	800	464	16	16	77
0	0	792	464	8	16	74
0	0	560	480	16	80	320
0	0	552	480	8	80	71
0	0	576	480	8	80	71
0	0	800	480	16	80	320
0	0	792	480	8	80	71
0	0	816	480	8	80	71
0	0	520	576	24	144	235
0	0	416	400	32	32	417
0	0	848	392	48	48	400
0	0	856	400	32	32	417
0	0	544	592	16	16	521
0	0	576	608	16	16	521
0	0	560	640	16	16	521
0	0	544	672	16	16	521
0	0	576	688	16	16	521
0	0	608	704	16	16	521
0	0	624	672	16	16	521
0	0	592	656	16	16	521
0	0	608	624	16	16	521
0	0	592	576	16	16	521
0	0	624	592	16	16	521
0	0	656	576	32	48	521
0	0	656	672	32	48	521
0	0	760	608	16	48	2
0	0	840	608	16	48	2
19	0	1088	304	stairs	1	4
1	0	1192	317	from_B4_B	3	0
19	0	1184	304	stairs_3	1	1
2	0	1184	304	16	16	to_B4_B	0	1	51	from_B4_B
19	0	72	48	stairs_4	1	0
19	0	800	688	stairs_6	3	4
1	0	80	61	from_B2_A	3	0
18	0	552	560	LD14	1	0	-1
5	0	424	408	KC05	0	small_key	1	715
5	0	864	408	CMP	0	compass	1	716
7	0	1112	437	enemy	3	red_bullblin	0	-1	_random	1	-1
7	0	1080	389	enemy_2	3	red_bullblin	0	-1	_random	1	-1
2	0	72	48	16	16	to_B2_A	0	1	49	from_B3_A
15	0	656	624	32	48	0
15	0	480	368	16	96	1
4	0	768	621	0	rupee	1	-1
4	0	768	637	0	rupee	1	-1
4	0	768	653	0	rupee	1	-1
4	0	848	653	0	rupee	1	-1
4	0	848	637	0	rupee	1	-1
4	0	848	621	0	rupee	1	-1
7	0	712	389	enemy_3	3	tentacle	0	-1	_random	1	-1
7	0	728	389	enemy_4	3	tentacle	0	-1	_random	1	-1
7	0	720	405	enemy_5	3	tentacle	0	-1	_random	1	-1
7	0	736	453	enemy_6	3	tentacle	0	-1	_random	1	-1
12	0	800	464	16	112	custom_obstacle_7	0	1	0	0
7	0	560	389	enemy_7	3	tentacle	0	-1	_random	1	-1
7	0	520	405	enemy_8	3	tentacle	0	-1	_random	1	-1
7	0	520	421	enemy_9	3	tentacle	0	-1	_random	1	-1
7	0	904	589	enemy_16	3	pike_detect	0	-1	_random	1	-1
7	0	712	589	enemy_17	3	pike_detect	0	-1	_random	1	-1
7	0	264	253	enemy_18	3	pike_fixed	0	-1	_random	1	-1
7	0	248	269	enemy_19	3	pike_fixed	0	-1	_random	1	-1
7	0	232	269	enemy_20	3	pike_fixed	0	-1	_random	1	-1
7	0	216	285	enemy_21	3	pike_fixed	0	-1	_random	1	-1
7	0	200	285	enemy_22	3	pike_fixed	0	-1	_random	1	-1
7	0	184	301	enemy_23	3	pike_fixed	0	-1	_random	1	-1
7	0	184	333	enemy_24	3	pike_fixed	0	-1	_random	1	-1
7	0	216	349	enemy_25	3	pike_fixed	0	-1	_random	1	-1
7	0	232	365	enemy_26	3	pike_fixed	0	-1	_random	1	-1
7	0	232	381	enemy_27	3	pike_fixed	0	-1	_random	1	-1
7	0	216	413	enemy_28	3	pike_fixed	0	-1	_random	1	-1
7	0	200	381	enemy_29	3	pike_fixed	0	-1	_random	1	-1
7	0	184	397	enemy_30	3	pike_fixed	0	-1	_random	1	-1
7	0	264	429	enemy_31	3	pike_fixed	0	-1	_random	1	-1
7	0	184	445	enemy_32	3	pike_fixed	0	-1	_random	1	-1
7	0	200	461	enemy_33	3	pike_fixed	0	-1	_random	1	-1
