320	240	-1	-100	1792	1640	-1	3	mini_game.spc
0	0	104	64	112	8	216
0	0	80	40	24	24	57
0	0	104	40	112	24	224
0	0	216	40	24	24	58
0	0	80	64	24	112	227
0	0	104	176	112	24	226
0	0	216	176	24	24	60
0	0	80	176	24	24	59
0	0	216	64	24	112	225
0	0	208	64	8	112	219
0	0	104	168	112	8	217
0	0	104	64	8	112	218
0	0	112	72	96	96	3
0	0	144	176	8	16	288
0	0	168	176	8	16	287
0	0	152	176	16	16	294
0	0	152	192	16	32	3
0	0	152	224	16	8	70
0	0	144	200	8	24	71
0	0	168	200	8	24	71
0	0	208	64	8	8	213
0	0	104	64	8	8	212
0	0	104	168	8	8	214
0	0	208	168	8	8	215
5	0	104	80	chest_1	0	_none	1	-1
5	0	136	80	chest_2	0	_none	1	-1
5	0	168	80	chest_3	0	_none	1	-1
5	0	200	80	chest_4	0	_none	1	-1
5	0	104	112	chest_5	0	_none	1	-1
5	0	136	112	chest_6	0	_none	1	-1
5	0	168	112	chest_7	0	_none	1	-1
5	0	200	112	chest_8	0	_none	1	-1
5	0	104	144	chest_9	0	_none	1	-1
5	0	136	144	chest_10	0	_none	1	-1
5	0	168	144	chest_11	0	_none	1	-1
5	0	200	144	chest_12	0	_none	1	-1
8	0	160	109	mini_game_npc	3	1	npc/static_villager7	map
1	0	160	189	from_outside	1	0
2	0	152	208	16	16	teletransporter	0	1	4	from_chest_game_cave
0	1	120	192	96	8	414
0	1	56	16	24	24	45
0	1	80	16	160	24	49
0	1	240	16	24	24	46
0	1	80	200	160	24	52
0	1	56	40	24	160	51
0	1	56	200	24	24	47
0	1	240	200	24	24	48
0	1	240	40	24	160	50
0	1	144	192	32	8	312
0	2	0	0	320	16	170
0	2	0	16	56	208	170
0	2	264	16	56	208	170
0	2	0	224	320	16	170
