walking enemies/arbror_root.png 4 100 5
0	0	64	96	29	86	5	5
0	0	64	96	29	86	5	5
0	0	64	96	29	86	5	5
0	0	64	96	29	86	5	5

disappearing enemies/arbror_root.png 4 100 -1
0	96	64	96	29	86	5	5
0	96	64	96	29	86	5	5
0	96	64	96	29	86	5	5
0	96	64	96	29	86	5	5

immobilized enemies/arbror_root.png 4 0 -1
192	192	64	96	29	86	1	1
192	192	64	96	29	86	1	1
192	192	64	96	29	86	1	1
192	192	64	96	29	86	1	1

shaking enemies/arbror_root.png 4 50 0
192	192	64	96	29	86	2	2
192	192	64	96	29	86	2	2
192	192	64	96	29	86	2	2
192	192	64	96	29	86	2	2

hurt enemies/arbror_root.png 4 50 0
0	192	64	96	29	86	3	3
0	192	64	96	29	86	3	3
0	192	64	96	29	86	3	3
0	192	64	96	29	86	3	3

