walking enemies/flora_gohma.png 4 300 0
0	80	104	64	52	64	4	4
0	80	104	64	52	64	4	4
0	80	104	64	52	64	4	4
0	80	104	64	52	64	4	4

hurt enemies/flora_gohma.png 4 50 0
0	144	104	64	52	64	3	3
0	144	104	64	52	64	3	3
0	144	104	64	52	64	3	3
0	144	104	64	52	64	3	3

petal_1 enemies/flora_gohma.png 4 0 -1
312	240	32	24	16	54	1	1
312	240	32	24	16	54	1	1
312	240	32	24	16	54	1	1
312	240	32	24	16	54	1	1

petal_hurt_1 enemies/flora_gohma.png 4 50 0
312	240	32	24	16	54	3	3
312	240	32	24	16	54	3	3
312	240	32	24	16	54	3	3
312	240	32	24	16	54	3	3

petal_2 enemies/flora_gohma.png 4 0 -1
312	168	32	24	31	44	1	1
312	168	32	24	31	44	1	1
312	168	32	24	31	44	1	1
312	168	32	24	31	44	1	1

petal_hurt_2 enemies/flora_gohma.png 4 50 0
312	168	32	24	31	44	3	3
312	168	32	24	31	44	3	3
312	168	32	24	31	44	3	3
312	168	32	24	31	44	3	3

petal_3 enemies/flora_gohma.png 4 0 -1
312	192	32	24	19	23	1	1
312	192	32	24	19	23	1	1
312	192	32	24	19	23	1	1
312	192	32	24	19	23	1	1

petal_hurt_3 enemies/flora_gohma.png 4 50 0
312	192	32	24	19	23	3	3
312	192	32	24	19	23	3	3
312	192	32	24	19	23	3	3
312	192	32	24	19	23	3	3

petal_4 enemies/flora_gohma.png 4 0 -1
312	216	32	24	13	23	1	1
312	216	32	24	13	23	1	1
312	216	32	24	13	23	1	1
312	216	32	24	13	23	1	1

petal_hurt_4 enemies/flora_gohma.png 4 50 0
312	216	32	24	13	23	3	3
312	216	32	24	13	23	3	3
312	216	32	24	13	23	3	3
312	216	32	24	13	23	3	3

petal_5 enemies/flora_gohma.png 4 0 -1
312	144	32	24	0	44	1	1
312	144	32	24	0	44	1	1
312	144	32	24	0	44	1	1
312	144	32	24	0	44	1	1

petal_hurt_5 enemies/flora_gohma.png 4 50 0
312	144	32	24	0	44	3	3
312	144	32	24	0	44	3	3
312	144	32	24	0	44	3	3
312	144	32	24	0	44	3	3

ball enemies/flora_gohma.png 4 0 -1
320	0	16	16	8	8	1	1
320	0	16	16	8	8	1	1
320	0	16	16	8	8	1	1
320	0	16	16	8	8	1	1
