walking enemies/gelidrak.png 4 300 0
0	0	240	112	120	88	4	4
0	112	240	112	120	88	4	4
0	0	240	112	120	88	4	4
0	0	240	112	120	88	4	4

fast enemies/gelidrak.png 4 100 0
0	0	240	112	120	88	4	4
0	112	240	112	120	88	4	4
0	0	240	112	120	88	4	4
0	0	240	112	120	88	4	4

hurt enemies/gelidrak.png 4 50 0
720	0	240	112	120	88	3	3
720	112	240	112	120	88	3	3
720	0	240	112	120	88	3	3
720	0	240	112	120	88	3	3

head_ball enemies/gelidrak.png 4 0 -1
0	304	16	16	8	8	1	1
0	304	16	16	8	8	1	1
0	304	16	16	8	8	1	1
0	304	16	16	8	8	1	1

tail_ball enemies/gelidrak.png 4 0 -1
16	304	16	16	8	8	1	1
16	304	16	16	8	8	1	1
16	304	16	16	8	8	1	1
16	304	16	16	8	8	1	1
