walking enemies/master_arbror.png 4 0 -1
0	0	264	312	132	269	1	1
0	0	264	312	132	269	1	1
0	0	264	312	132	269	1	1
0	0	264	312	132	269	1	1

preparing_son enemies/master_arbror.png 4 500 -1
264	0	264	312	132	269	3	3
264	0	264	312	132	269	3	3
264	0	264	312	132	269	3	3
264	0	264	312	132	269	3	3

hurt enemies/master_arbror.png 4 50 0
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3

son_immobilized enemies/master_arbror.png 4 50 -1
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3
0	312	264	312	132	269	3	3

vulnerable enemies/master_arbror.png 4 0 -1
792	312	264	312	132	269	1	1
792	312	264	312	132	269	1	1
792	312	264	312	132	269	1	1
792	312	264	312	132	269	1	1

