walking enemies/hardhat_beetle.png 4 200 0
0	24	16	24	8	21	2	2
0	24	16	24	8	21	2	2
0	24	16	24	8	21	2	2
0	24	16	24	8	21	2	2

immobilized enemies/hardhat_beetle.png 4 0 -1
64	24	16	24	8	21	1	1
64	24	16	24	8	21	1	1
64	24	16	24	8	21	1	1
64	24	16	24	8	21	1	1

shaking enemies/hardhat_beetle.png 4 50 0
64	24	16	24	8	21	2	2
64	24	16	24	8	21	2	2
64	24	16	24	8	21	2	2
64	24	16	24	8	21	2	2

hurt enemies/hardhat_beetle.png 4 50 0
32	24	16	24	8	21	3	3
32	24	16	24	8	21	3	3
32	24	16	24	8	21	3	3
32	24	16	24	8	21	3	3

