stopped enemies/khorneth.png 4 0 -1
0	160	96	80	48	69	1	1
0	160	96	80	48	69	1	1
0	160	96	80	48	69	1	1
0	160	96	80	48	69	1	1

walking enemies/khorneth.png 4 250 0
0	160	96	80	48	69	4	4
0	160	96	80	48	69	4	4
0	160	96	80	48	69	4	4
0	160	96	80	48	69	4	4

hurt enemies/khorneth.png 4 50 0
480	160	96	80	48	69	3	3
480	160	96	80	48	69	3	3
480	160	96	80	48	69	3	3
480	160	96	80	48	69	3	3

left_blade_attack enemies/khorneth.png 4 100 -1
0	400	96	80	64	69	11	11
0	400	96	80	64	69	11	11
0	400	96	80	64	69	11	11
0	400	96	80	64	69	11	11

right_blade_attack enemies/khorneth.png 4 100 -1
0	640	96	80	48	69	11	11
0	640	96	80	48	69	11	11
0	640	96	80	48	69	11	11
0	640	96	80	48	69	11	11

