1 entities/fresco.png 4 0 -1
0	0	302	153	8	13	1	1
0	0	302	153	8	13	1	1
0	0	302	153	8	13	1	1
0	0	302	153	8	13	1	1

2 entities/fresco.png 4 0 -1
0	153	302	153	8	13	1	1
0	153	302	153	8	13	1	1
0	153	302	153	8	13	1	1
0	153	302	153	8	13	1	1

3 entities/fresco.png 4 0 -1
0	306	302	153	8	13	1	1
0	306	302	153	8	13	1	1
0	306	302	153	8	13	1	1
0	306	302	153	8	13	1	1

4 entities/fresco.png 4 0 -1
0	459	302	153	8	13	1	1
0	459	302	153	8	13	1	1
0	459	302	153	8	13	1	1
0	459	302	153	8	13	1	1

5 entities/fresco.png 4 0 -1
0	612	302	153	8	13	1	1
0	612	302	153	8	13	1	1
0	612	302	153	8	13	1	1
0	612	302	153	8	13	1	1

6 entities/fresco.png 4 0 -1
0	765	302	153	8	13	1	1
0	765	302	153	8	13	1	1
0	765	302	153	8	13	1	1
0	765	302	153	8	13	1	1

